image_id,image_path,macro_stage,parent_image_id,field_id,capture_session,country,cover,panicle_frac,senescent_frac,review_flag,source,split
01131_subset_overlap_0_0,segmentation/Philippines/rgb/01131_subset_overlap_0_0.jpg,tillering,Philippines//01131,riceseg:Philippines//01131,Philippines/,Philippines,0.3669,0.0,0.0163,0,riceseg,unassigned
01131_subset_overlap_0_1,segmentation/Philippines/rgb/01131_subset_overlap_0_1.jpg,stem_booting,Philippines//01131,riceseg:Philippines//01131,Philippines/,Philippines,0.5519,0.0,0.0091,1,riceseg,unassigned
01131_subset_overlap_1_0,segmentation/Philippines/rgb/01131_subset_overlap_1_0.jpg,tillering,Philippines//01131,riceseg:Philippines//01131,Philippines/,Philippines,0.4804,0.0,0.0141,1,riceseg,unassigned
01131_subset_overlap_1_1,segmentation/Philippines/rgb/01131_subset_overlap_1_1.jpg,tillering,Philippines//01131,riceseg:Philippines//01131,Philippines/,Philippines,0.3912,0.0,0.0417,0,riceseg,unassigned
01142_subset_overlap_0_0,segmentation/Philippines/rgb/01142_subset_overlap_0_0.jpg,tillering,Philippines//01142,riceseg:Philippines//01142,Philippines/,Philippines,0.4674,0.0,0.005,1,riceseg,unassigned
01142_subset_overlap_0_1,segmentation/Philippines/rgb/01142_subset_overlap_0_1.jpg,tillering,Philippines//01142,riceseg:Philippines//01142,Philippines/,Philippines,0.4213,0.0,0.0421,0,riceseg,unassigned
01142_subset_overlap_1_0,segmentation/Philippines/rgb/01142_subset_overlap_1_0.jpg,tillering,Philippines//01142,riceseg:Philippines//01142,Philippines/,Philippines,0.3392,0.0,0.0249,1,riceseg,unassigned
01142_subset_overlap_1_1,segmentation/Philippines/rgb/01142_subset_overlap_1_1.jpg,tillering,Philippines//01142,riceseg:Philippines//01142,Philippines/,Philippines,0.4932,0.0,0.0164,1,riceseg,unassigned
02721_subset_overlap_0_0,segmentation/Philippines/rgb/02721_subset_overlap_0_0.jpg,stem_booting,Philippines//02721,riceseg:Philippines//02721,Philippines/,Philippines,0.5678,0.0,0.0071,0,riceseg,unassigned
02721_subset_overlap_0_1,segmentation/Philippines/rgb/02721_subset_overlap_0_1.jpg,stem_booting,Philippines//02721,riceseg:Philippines//02721,Philippines/,Philippines,0.5233,0.0,0.0017,1,riceseg,unassigned
02721_subset_overlap_1_0,segmentation/Philippines/rgb/02721_subset_overlap_1_0.jpg,tillering,Philippines//02721,riceseg:Philippines//02721,Philippines/,Philippines,0.5067,0.0,0.0013,1,riceseg,unassigned
02721_subset_overlap_1_1,segmentation/Philippines/rgb/02721_subset_overlap_1_1.jpg,tillering,Philippines//02721,riceseg:Philippines//02721,Philippines/,Philippines,0.3496,0.0,0.0,1,riceseg,unassigned
03051_subset_overlap_0_0,segmentation/Philippines/rgb/03051_subset_overlap_0_0.jpg,establishment,Philippines//03051,riceseg:Philippines//03051,Philippines/,Philippines,0.1823,0.0,0.0018,0,riceseg,unassigned
03051_subset_overlap_0_1,segmentation/Philippines/rgb/03051_subset_overlap_0_1.jpg,establishment,Philippines//03051,riceseg:Philippines//03051,Philippines/,Philippines,0.2357,0.0,0.0002,0,riceseg,unassigned
03051_subset_overlap_1_0,segmentation/Philippines/rgb/03051_subset_overlap_1_0.jpg,establishment,Philippines//03051,riceseg:Philippines//03051,Philippines/,Philippines,0.1856,0.0,0.0421,0,riceseg,unassigned
03051_subset_overlap_1_1,segmentation/Philippines/rgb/03051_subset_overlap_1_1.jpg,establishment,Philippines//03051,riceseg:Philippines//03051,Philippines/,Philippines,0.1479,0.0,0.0296,0,riceseg,unassigned
03062_subset_overlap_0_0,segmentation/Philippines/rgb/03062_subset_overlap_0_0.jpg,stem_booting,Philippines//03062,riceseg:Philippines//03062,Philippines/,Philippines,0.5489,0.0,0.0045,1,riceseg,unassigned
03062_subset_overlap_0_1,segmentation/Philippines/rgb/03062_subset_overlap_0_1.jpg,tillering,Philippines//03062,riceseg:Philippines//03062,Philippines/,Philippines,0.4684,0.0,0.0029,1,riceseg,unassigned
03062_subset_overlap_1_0,segmentation/Philippines/rgb/03062_subset_overlap_1_0.jpg,tillering,Philippines//03062,riceseg:Philippines//03062,Philippines/,Philippines,0.4326,0.0,0.0,0,riceseg,unassigned
03062_subset_overlap_1_1,segmentation/Philippines/rgb/03062_subset_overlap_1_1.jpg,stem_booting,Philippines//03062,riceseg:Philippines//03062,Philippines/,Philippines,0.551,0.0,0.002,1,riceseg,unassigned
03073_subset_overlap_0_0,segmentation/Philippines/rgb/03073_subset_overlap_0_0.jpg,establishment,Philippines//03073,riceseg:Philippines//03073,Philippines/,Philippines,0.219,0.0,0.0226,0,riceseg,unassigned
03073_subset_overlap_0_1,segmentation/Philippines/rgb/03073_subset_overlap_0_1.jpg,tillering,Philippines//03073,riceseg:Philippines//03073,Philippines/,Philippines,0.4218,0.0,0.0,0,riceseg,unassigned
03073_subset_overlap_1_0,segmentation/Philippines/rgb/03073_subset_overlap_1_0.jpg,establishment,Philippines//03073,riceseg:Philippines//03073,Philippines/,Philippines,0.2471,0.0,0.0,0,riceseg,unassigned
03073_subset_overlap_1_1,segmentation/Philippines/rgb/03073_subset_overlap_1_1.jpg,stem_booting,Philippines//03073,riceseg:Philippines//03073,Philippines/,Philippines,0.5743,0.0,0.0,0,riceseg,unassigned
03095_subset_overlap_0_0,segmentation/Philippines/rgb/03095_subset_overlap_0_0.jpg,establishment,Philippines//03095,riceseg:Philippines//03095,Philippines/,Philippines,0.2787,0.0,0.0096,1,riceseg,unassigned
03095_subset_overlap_0_1,segmentation/Philippines/rgb/03095_subset_overlap_0_1.jpg,establishment,Philippines//03095,riceseg:Philippines//03095,Philippines/,Philippines,0.2836,0.0,0.0222,1,riceseg,unassigned
03095_subset_overlap_1_0,segmentation/Philippines/rgb/03095_subset_overlap_1_0.jpg,tillering,Philippines//03095,riceseg:Philippines//03095,Philippines/,Philippines,0.4306,0.0,0.0016,0,riceseg,unassigned
03095_subset_overlap_1_1,segmentation/Philippines/rgb/03095_subset_overlap_1_1.jpg,establishment,Philippines//03095,riceseg:Philippines//03095,Philippines/,Philippines,0.2527,0.0,0.0197,0,riceseg,unassigned
03111_subset_overlap_0_0,segmentation/Philippines/rgb/03111_subset_overlap_0_0.jpg,stem_booting,Philippines//03111,riceseg:Philippines//03111,Philippines/,Philippines,0.5691,0.0,0.0011,0,riceseg,unassigned
03111_subset_overlap_0_1,segmentation/Philippines/rgb/03111_subset_overlap_0_1.jpg,stem_booting,Philippines//03111,riceseg:Philippines//03111,Philippines/,Philippines,0.514,0.0,0.0042,1,riceseg,unassigned
03111_subset_overlap_1_0,segmentation/Philippines/rgb/03111_subset_overlap_1_0.jpg,stem_booting,Philippines//03111,riceseg:Philippines//03111,Philippines/,Philippines,0.5775,0.0,0.0,0,riceseg,unassigned
03111_subset_overlap_1_1,segmentation/Philippines/rgb/03111_subset_overlap_1_1.jpg,tillering,Philippines//03111,riceseg:Philippines//03111,Philippines/,Philippines,0.3341,0.0,0.0086,1,riceseg,unassigned
03122_subset_overlap_0_0,segmentation/Philippines/rgb/03122_subset_overlap_0_0.jpg,stem_booting,Philippines//03122,riceseg:Philippines//03122,Philippines/,Philippines,0.5237,0.0,0.0,1,riceseg,unassigned
03122_subset_overlap_0_1,segmentation/Philippines/rgb/03122_subset_overlap_0_1.jpg,stem_booting,Philippines//03122,riceseg:Philippines//03122,Philippines/,Philippines,0.6568,0.0,0.0059,0,riceseg,unassigned
03122_subset_overlap_1_0,segmentation/Philippines/rgb/03122_subset_overlap_1_0.jpg,stem_booting,Philippines//03122,riceseg:Philippines//03122,Philippines/,Philippines,0.6022,0.0,0.007,0,riceseg,unassigned
03122_subset_overlap_1_1,segmentation/Philippines/rgb/03122_subset_overlap_1_1.jpg,stem_booting,Philippines//03122,riceseg:Philippines//03122,Philippines/,Philippines,0.599,0.0,0.0,0,riceseg,unassigned
03133_subset_overlap_0_0,segmentation/Philippines/rgb/03133_subset_overlap_0_0.jpg,tillering,Philippines//03133,riceseg:Philippines//03133,Philippines/,Philippines,0.3267,0.0,0.0111,1,riceseg,unassigned
03133_subset_overlap_0_1,segmentation/Philippines/rgb/03133_subset_overlap_0_1.jpg,tillering,Philippines//03133,riceseg:Philippines//03133,Philippines/,Philippines,0.3945,0.0,0.0215,0,riceseg,unassigned
03133_subset_overlap_1_0,segmentation/Philippines/rgb/03133_subset_overlap_1_0.jpg,establishment,Philippines//03133,riceseg:Philippines//03133,Philippines/,Philippines,0.2687,0.0,0.0031,1,riceseg,unassigned
03133_subset_overlap_1_1,segmentation/Philippines/rgb/03133_subset_overlap_1_1.jpg,tillering,Philippines//03133,riceseg:Philippines//03133,Philippines/,Philippines,0.4109,0.0,0.0037,0,riceseg,unassigned
03144_subset_overlap_0_0,segmentation/Philippines/rgb/03144_subset_overlap_0_0.jpg,stem_booting,Philippines//03144,riceseg:Philippines//03144,Philippines/,Philippines,0.5299,0.0,0.0044,1,riceseg,unassigned
03144_subset_overlap_0_1,segmentation/Philippines/rgb/03144_subset_overlap_0_1.jpg,tillering,Philippines//03144,riceseg:Philippines//03144,Philippines/,Philippines,0.4914,0.0,0.0029,1,riceseg,unassigned
03144_subset_overlap_1_0,segmentation/Philippines/rgb/03144_subset_overlap_1_0.jpg,tillering,Philippines//03144,riceseg:Philippines//03144,Philippines/,Philippines,0.4722,0.0,0.0033,1,riceseg,unassigned
03144_subset_overlap_1_1,segmentation/Philippines/rgb/03144_subset_overlap_1_1.jpg,stem_booting,Philippines//03144,riceseg:Philippines//03144,Philippines/,Philippines,0.5158,0.0,0.0077,1,riceseg,unassigned
03155_subset_overlap_0_0,segmentation/Philippines/rgb/03155_subset_overlap_0_0.jpg,tillering,Philippines//03155,riceseg:Philippines//03155,Philippines/,Philippines,0.4021,0.0,0.0032,0,riceseg,unassigned
03155_subset_overlap_0_1,segmentation/Philippines/rgb/03155_subset_overlap_0_1.jpg,tillering,Philippines//03155,riceseg:Philippines//03155,Philippines/,Philippines,0.3167,0.0,0.0045,1,riceseg,unassigned
03155_subset_overlap_1_0,segmentation/Philippines/rgb/03155_subset_overlap_1_0.jpg,tillering,Philippines//03155,riceseg:Philippines//03155,Philippines/,Philippines,0.4512,0.0,0.0066,0,riceseg,unassigned
03155_subset_overlap_1_1,segmentation/Philippines/rgb/03155_subset_overlap_1_1.jpg,tillering,Philippines//03155,riceseg:Philippines//03155,Philippines/,Philippines,0.499,0.0,0.0047,1,riceseg,unassigned
03182_subset_overlap_0_0,segmentation/Philippines/rgb/03182_subset_overlap_0_0.jpg,stem_booting,Philippines//03182,riceseg:Philippines//03182,Philippines/,Philippines,0.6045,0.0,0.0055,0,riceseg,unassigned
03182_subset_overlap_0_1,segmentation/Philippines/rgb/03182_subset_overlap_0_1.jpg,stem_booting,Philippines//03182,riceseg:Philippines//03182,Philippines/,Philippines,0.6286,0.0,0.0022,0,riceseg,unassigned
03182_subset_overlap_1_0,segmentation/Philippines/rgb/03182_subset_overlap_1_0.jpg,stem_booting,Philippines//03182,riceseg:Philippines//03182,Philippines/,Philippines,0.6498,0.0,0.0031,0,riceseg,unassigned
03182_subset_overlap_1_1,segmentation/Philippines/rgb/03182_subset_overlap_1_1.jpg,stem_booting,Philippines//03182,riceseg:Philippines//03182,Philippines/,Philippines,0.6551,0.0,0.0003,0,riceseg,unassigned
03264_subset_overlap_0_0,segmentation/Philippines/rgb/03264_subset_overlap_0_0.jpg,tillering,Philippines//03264,riceseg:Philippines//03264,Philippines/,Philippines,0.36,0.0,0.0033,1,riceseg,unassigned
03264_subset_overlap_0_1,segmentation/Philippines/rgb/03264_subset_overlap_0_1.jpg,tillering,Philippines//03264,riceseg:Philippines//03264,Philippines/,Philippines,0.4093,0.0,0.0,0,riceseg,unassigned
03264_subset_overlap_1_0,segmentation/Philippines/rgb/03264_subset_overlap_1_0.jpg,establishment,Philippines//03264,riceseg:Philippines//03264,Philippines/,Philippines,0.1567,0.0,0.0,0,riceseg,unassigned
03264_subset_overlap_1_1,segmentation/Philippines/rgb/03264_subset_overlap_1_1.jpg,establishment,Philippines//03264,riceseg:Philippines//03264,Philippines/,Philippines,0.2335,0.0,0.0,0,riceseg,unassigned
03275_subset_overlap_0_0,segmentation/Philippines/rgb/03275_subset_overlap_0_0.jpg,establishment,Philippines//03275,riceseg:Philippines//03275,Philippines/,Philippines,0.1356,0.0,0.0182,0,riceseg,unassigned
03275_subset_overlap_0_1,segmentation/Philippines/rgb/03275_subset_overlap_0_1.jpg,establishment,Philippines//03275,riceseg:Philippines//03275,Philippines/,Philippines,0.2476,0.0,0.0147,0,riceseg,unassigned
03275_subset_overlap_1_0,segmentation/Philippines/rgb/03275_subset_overlap_1_0.jpg,tillering,Philippines//03275,riceseg:Philippines//03275,Philippines/,Philippines,0.3194,0.0,0.0102,1,riceseg,unassigned
03275_subset_overlap_1_1,segmentation/Philippines/rgb/03275_subset_overlap_1_1.jpg,tillering,Philippines//03275,riceseg:Philippines//03275,Philippines/,Philippines,0.3423,0.0,0.0045,1,riceseg,unassigned
03291_subset_overlap_0_0,segmentation/Philippines/rgb/03291_subset_overlap_0_0.jpg,stem_booting,Philippines//03291,riceseg:Philippines//03291,Philippines/,Philippines,0.5235,0.0,0.0023,1,riceseg,unassigned
03291_subset_overlap_0_1,segmentation/Philippines/rgb/03291_subset_overlap_0_1.jpg,stem_booting,Philippines//03291,riceseg:Philippines//03291,Philippines/,Philippines,0.5621,0.0,0.0,0,riceseg,unassigned
03291_subset_overlap_1_0,segmentation/Philippines/rgb/03291_subset_overlap_1_0.jpg,tillering,Philippines//03291,riceseg:Philippines//03291,Philippines/,Philippines,0.4217,0.0,0.0095,0,riceseg,unassigned
03291_subset_overlap_1_1,segmentation/Philippines/rgb/03291_subset_overlap_1_1.jpg,stem_booting,Philippines//03291,riceseg:Philippines//03291,Philippines/,Philippines,0.54,0.0,0.0037,1,riceseg,unassigned
03335_subset_overlap_0_0,segmentation/Philippines/rgb/03335_subset_overlap_0_0.jpg,tillering,Philippines//03335,riceseg:Philippines//03335,Philippines/,Philippines,0.4397,0.0,0.0058,0,riceseg,unassigned
03335_subset_overlap_0_1,segmentation/Philippines/rgb/03335_subset_overlap_0_1.jpg,tillering,Philippines//03335,riceseg:Philippines//03335,Philippines/,Philippines,0.4703,0.0,0.0,1,riceseg,unassigned
03335_subset_overlap_1_0,segmentation/Philippines/rgb/03335_subset_overlap_1_0.jpg,tillering,Philippines//03335,riceseg:Philippines//03335,Philippines/,Philippines,0.3819,0.0,0.0,0,riceseg,unassigned
03335_subset_overlap_1_1,segmentation/Philippines/rgb/03335_subset_overlap_1_1.jpg,tillering,Philippines//03335,riceseg:Philippines//03335,Philippines/,Philippines,0.4274,0.0,0.0,0,riceseg,unassigned
03384_subset_overlap_0_0,segmentation/Philippines/rgb/03384_subset_overlap_0_0.jpg,establishment,Philippines//03384,riceseg:Philippines//03384,Philippines/,Philippines,0.3047,0.0,0.021,1,riceseg,unassigned
03384_subset_overlap_0_1,segmentation/Philippines/rgb/03384_subset_overlap_0_1.jpg,tillering,Philippines//03384,riceseg:Philippines//03384,Philippines/,Philippines,0.3161,0.0,0.0,1,riceseg,unassigned
03384_subset_overlap_1_0,segmentation/Philippines/rgb/03384_subset_overlap_1_0.jpg,establishment,Philippines//03384,riceseg:Philippines//03384,Philippines/,Philippines,0.2301,0.0,0.0166,0,riceseg,unassigned
03384_subset_overlap_1_1,segmentation/Philippines/rgb/03384_subset_overlap_1_1.jpg,tillering,Philippines//03384,riceseg:Philippines//03384,Philippines/,Philippines,0.3968,0.0,0.0072,0,riceseg,unassigned
03395_subset_overlap_0_0,segmentation/Philippines/rgb/03395_subset_overlap_0_0.jpg,tillering,Philippines//03395,riceseg:Philippines//03395,Philippines/,Philippines,0.3214,0.0,0.0,1,riceseg,unassigned
03395_subset_overlap_0_1,segmentation/Philippines/rgb/03395_subset_overlap_0_1.jpg,establishment,Philippines//03395,riceseg:Philippines//03395,Philippines/,Philippines,0.2754,0.0,0.0188,1,riceseg,unassigned
03395_subset_overlap_1_0,segmentation/Philippines/rgb/03395_subset_overlap_1_0.jpg,establishment,Philippines//03395,riceseg:Philippines//03395,Philippines/,Philippines,0.2247,0.0,0.0112,0,riceseg,unassigned
03395_subset_overlap_1_1,segmentation/Philippines/rgb/03395_subset_overlap_1_1.jpg,establishment,Philippines//03395,riceseg:Philippines//03395,Philippines/,Philippines,0.2902,0.0,0.0,1,riceseg,unassigned
03411_subset_overlap_0_0,segmentation/Philippines/rgb/03411_subset_overlap_0_0.jpg,tillering,Philippines//03411,riceseg:Philippines//03411,Philippines/,Philippines,0.311,0.0,0.0202,1,riceseg,unassigned
03411_subset_overlap_0_1,segmentation/Philippines/rgb/03411_subset_overlap_0_1.jpg,tillering,Philippines//03411,riceseg:Philippines//03411,Philippines/,Philippines,0.4868,0.0,0.0,1,riceseg,unassigned
03411_subset_overlap_1_0,segmentation/Philippines/rgb/03411_subset_overlap_1_0.jpg,tillering,Philippines//03411,riceseg:Philippines//03411,Philippines/,Philippines,0.3976,0.0,0.0,0,riceseg,unassigned
03411_subset_overlap_1_1,segmentation/Philippines/rgb/03411_subset_overlap_1_1.jpg,tillering,Philippines//03411,riceseg:Philippines//03411,Philippines/,Philippines,0.3626,0.0,0.003,0,riceseg,unassigned
03422_subset_overlap_0_0,segmentation/Philippines/rgb/03422_subset_overlap_0_0.jpg,tillering,Philippines//03422,riceseg:Philippines//03422,Philippines/,Philippines,0.3148,0.0,0.0055,1,riceseg,unassigned
03422_subset_overlap_0_1,segmentation/Philippines/rgb/03422_subset_overlap_0_1.jpg,tillering,Philippines//03422,riceseg:Philippines//03422,Philippines/,Philippines,0.4804,0.0,0.0,1,riceseg,unassigned
03422_subset_overlap_1_0,segmentation/Philippines/rgb/03422_subset_overlap_1_0.jpg,establishment,Philippines//03422,riceseg:Philippines//03422,Philippines/,Philippines,0.3063,0.0,0.0,1,riceseg,unassigned
03422_subset_overlap_1_1,segmentation/Philippines/rgb/03422_subset_overlap_1_1.jpg,tillering,Philippines//03422,riceseg:Philippines//03422,Philippines/,Philippines,0.4703,0.0,0.0037,1,riceseg,unassigned
05122_subset_overlap_0_0,segmentation/Philippines/rgb/05122_subset_overlap_0_0.jpg,tillering,Philippines//05122,riceseg:Philippines//05122,Philippines/,Philippines,0.3826,0.0,0.003,0,riceseg,unassigned
05122_subset_overlap_0_1,segmentation/Philippines/rgb/05122_subset_overlap_0_1.jpg,tillering,Philippines//05122,riceseg:Philippines//05122,Philippines/,Philippines,0.377,0.0,0.0024,0,riceseg,unassigned
05122_subset_overlap_1_0,segmentation/Philippines/rgb/05122_subset_overlap_1_0.jpg,establishment,Philippines//05122,riceseg:Philippines//05122,Philippines/,Philippines,0.2687,0.0,0.005,1,riceseg,unassigned
05122_subset_overlap_1_1,segmentation/Philippines/rgb/05122_subset_overlap_1_1.jpg,tillering,Philippines//05122,riceseg:Philippines//05122,Philippines/,Philippines,0.5075,0.0,0.0035,1,riceseg,unassigned
05133_subset_overlap_0_0,segmentation/Philippines/rgb/05133_subset_overlap_0_0.jpg,tillering,Philippines//05133,riceseg:Philippines//05133,Philippines/,Philippines,0.4069,0.0,0.0055,0,riceseg,unassigned
05133_subset_overlap_0_1,segmentation/Philippines/rgb/05133_subset_overlap_0_1.jpg,stem_booting,Philippines//05133,riceseg:Philippines//05133,Philippines/,Philippines,0.5237,0.0,0.0,1,riceseg,unassigned
05133_subset_overlap_1_0,segmentation/Philippines/rgb/05133_subset_overlap_1_0.jpg,tillering,Philippines//05133,riceseg:Philippines//05133,Philippines/,Philippines,0.4229,0.0,0.0073,0,riceseg,unassigned
05133_subset_overlap_1_1,segmentation/Philippines/rgb/05133_subset_overlap_1_1.jpg,tillering,Philippines//05133,riceseg:Philippines//05133,Philippines/,Philippines,0.4954,0.0,0.0033,1,riceseg,unassigned
05144_subset_overlap_0_0,segmentation/Philippines/rgb/05144_subset_overlap_0_0.jpg,tillering,Philippines//05144,riceseg:Philippines//05144,Philippines/,Philippines,0.3657,0.0,0.0043,0,riceseg,unassigned
05144_subset_overlap_0_1,segmentation/Philippines/rgb/05144_subset_overlap_0_1.jpg,establishment,Philippines//05144,riceseg:Philippines//05144,Philippines/,Philippines,0.2543,0.0,0.0,0,riceseg,unassigned
05144_subset_overlap_1_0,segmentation/Philippines/rgb/05144_subset_overlap_1_0.jpg,tillering,Philippines//05144,riceseg:Philippines//05144,Philippines/,Philippines,0.329,0.0,0.0,1,riceseg,unassigned
